Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64
Botswana,BWA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,53.122631072998,49.56221008300779,51.34130859375,54.8869514465332,59.535858154296896,67.11245727539061,71.9273986816406,76.2395324707031,76.7865219116211,78.2375717163086,82.6534881591797,87.01355743408199,,91.6620635986328,92.0741729736328,93.9557723999023,93.8672103881836,94.31790161132808,94.7576675415039,94.9182815551758,94.9985504150391,97.2760467529297,96.2271728515625,95.3829498291016,95.1835708618164,85.28204345703129,85.6000289916992,,88.2543182373047,87.0678482055664,88.00626,89.33542,89.21249,89.34899,88.67804,89.3522,89.87073000000001,89.53966,87.16181,86.38464,,,89.27674,,,,,,,,
Botswana,BWA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,44.8156204223633,41.37314987182621,42.320770263671896,44.983428955078104,49.0599899291992,54.9731101989746,59.261081695556605,63.3143310546875,64.1255569458008,65.59490966796879,69.55828857421879,74.3159408569336,,79.6083984375,80.7289505004883,83.44361877441409,85.8603286743164,87.2178573608398,87.7264785766602,88.8628921508789,88.1327362060547,90.2178115844727,89.9850921630859,90.02633666992192,90.18612670898442,81.0034484863281,81.6631164550781,,84.1339874267578,83.37815856933591,84.19693000000001,85.58944,85.95439,85.99637,88.53112,86.2826,87.77736,87.38101,84.84264,84.74301,,,87.26504,,,,,,,,
Botswana,BWA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.792933299273441,2.24514049364323,1.1872693177098799,10.7874573635915,25.370717764099698,12.6094102028649,6.138656601899071,28.3674852638055,17.4039005704019,13.698014605364301,6.65279034835358,0.836825535197306,8.68867180978967,-12.7570306498353,11.6626836809693,11.401443849758598,10.6424109392554,6.7983016530315306,5.28817422784141,4.26287934861978,2.66541642386682,-11.6401417935924,-4.3773505125394205,1.8797940569161697,16.0209222067712,6.422915141322419,5.0323327777172,-0.302320001234278,-6.404862880517481,18.8655269229546,24.4094082196878,-12.3596665962076,19.9056637407189,8.4827110898682,0.5379850865117249,8.87763019015628,-2.16785476801479,,,
Botswana,BWA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,1392058123.7611802,1500540284.833,1534229522.3912199,1552444958.77381,1719914296.79477,2156268898.8189697,2428161689.34785,2577218197.1957803,3308310189.50141,3884085205.44271,4416127764.16905,4709923485.83465,4749337328.25237,5161991661.84405,4503474803.4006605,5028700824.37344,5602045325.23672,6198238009.7517605,6619612926.827539,6969669591.6069,7266778197.29454,7460468096.8512,6592059031.912,6303501502.0917,6421994348.70564,7450857067.435009,7929419294.17759,8328454060.40112,8303275477.982909,7771462069.02648,9237589337.96587,11492430229.1283,10072004169.0063,12076903450.8398,13101352279.1769,13171835600.5703,14341182454.4442,14030286446.8159,,,
Botswana,BWA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,,,,,,,,853415522.727124,951974126.4884721,890060868.639427,966215866.9266721,974040121.7924429,884379394.2194381,1118843131.8180802,1497072655.98548,2047814238.8738,2379415566.4582896,3200448385.5999303,3475804828.36733,3695461538.4165297,3877492041.7442703,3448092737.96337,4010806634.57994,3920946352.68744,4235557849.84846,4327405840.189771,4607346307.3625,4763630210.176721,4785738275.604321,4115436844.94759,5372314116.141379,6221688044.25657,7199993219.6475,7087964260.241909,7613684215.966809,7644005904.92782,7108135151.13423,9237589337.96587,12365635822.1075,11486948334.7266,11198258963.6051,12362689031.9011,11161876658.5122,11830611346.33,13119551415.5023,,,
Botswana,BWA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.02299360662424,-1.20244405929158,-2.19078639907454,6.994897326545191,20.899798014444197,8.41690184248931,2.09835049890084,23.5367516447669,13.213626487621,9.96285232642566,3.47119168458794,-1.9165356725923701,5.92653415451679,-14.883201564573698,8.99381318812283,8.76908473049997,8.07858546350899,4.3992056370959505,3.0362921014280597,2.16472193201494,0.7438859491190329,-13.1933211657402,-6.01788951117116,0.0834940800833266,13.8572483910949,4.28797375828202,2.81733698538504,-2.39345135863012,-8.21874663991036,16.8552085133588,22.662653465850898,-13.397358917394099,18.569429279317802,7.12821852216466,-0.983892617644415,6.900240185091589,-4.172476563285629,,,
Botswana,BWA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,1550.4039833930801,1612.7766365218301,1593.3838996663299,1558.4762619074,1667.4900762864002,2015.9921341411602,2185.6762132241197,2231.53936094867,2756.7712381903802,3121.04069272302,3431.98536798666,3551.11615869649,3483.0577507398802,3689.48235795902,3140.3692619346,3422.80820677022,3722.9571585844105,4023.7194344104796,4200.73112658999,4328.277593988871,4421.97276834444,4454.86720244202,3867.1222649166207,3634.40311975204,3637.4376312034,4141.4863988304105,4319.07224881508,4440.7550687064395,4334.4677561810495,3978.2288331119203,4648.7675980715,5702.3016892552005,4938.343865393061,5855.366137046751,6272.74943056827,6211.032311997579,6639.60845949906,6362.572352632529,,,
Botswana,BWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,950.4910774491619,1023.1792143752801,924.378417384839,969.969649470121,944.3506807406379,826.845809128648,1007.11119456001,1296.27229920485,1706.41659080185,1911.9695925847898,2487.2224303597,2620.63422635478,2710.16882236899,2771.3989906042198,2404.42878428528,2729.97387278834,2605.74744484887,2749.6034210353996,2746.12256203089,2861.2366092532,2898.7596010164198,2857.7065415586303,2414.2528724198896,3097.5094044973403,3523.98351554894,4002.04617012019,3860.74044028454,4059.6377825197997,3990.3164974861206,3638.6702986817604,4648.7675980715,6135.56790263555,5632.09664025396,5429.364124362,5919.08750582975,5263.2585685741,5477.276886035011,5949.56456745472,,,
Botswana,BWA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,,,,,,,,,,,,,,,,,,,,,16.535352905945803,17.5811968477813,16.3068615411376,19.108624532784898,18.5030508040312,26.7110082827358,30.5725494981872,34.8500157264334,40.953349293329204,40.66497179303779,33.3588758521051,36.0589746224369,31.6360643646459,32.7837178363859,21.196558661645803,19.4449965568102,29.1726537583833,30.369577541915497,32.3938489023772,35.2235716097444,35.2888923825881,40.0221204602742,29.2722751657898,25.806510287297503,24.098447743174,31.7757744212179,31.236653765357598,30.4893191834866,24.854141431429895,14.5329352894867,21.8271505496389,32.1304589256381,30.505145521015898,25.080152551778397,28.4896934491445,24.666706432361497,26.295423340551896,26.736866860156496,,,
Botswana,BWA,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,,,,,167683201.21381,195395660.833565,170187129.746619,216424466.047634,208479961.28279498,272002748.89891,391971615.259959,602615287.874439,1010732064.6017599,1145628463.44669,1229186269.53545,1444401304.2804198,1347348145.9187,1460093478.49737,855275520.246118,913561304.215332,1340387063.96012,1480637965.89686,1590547838.87888,1839373721.36978,1918361081.9640102,2142175570.1782699,1387701429.37035,1753775628.20688,1927364714.02983,2890184601.57263,2921868356.73069,3110181870.1909,2534192138.72311,1457525058.42961,2671009823.44783,5002898489.11511,4493331835.584371,3643264041.13021,4531330708.36961,3500523436.26441,3956353455.4617295,4498867868.98875,,,
Botswana,BWA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7846038976745,35.5633691270609,31.1761141686989,32.35476363801,20.745123278164,19.0535563819531,28.799329825440502,30.050966760700803,32.1028370952954,34.9437363077279,35.0263269159122,39.773784764969,29.005000736652,25.556917062676803,23.857171690760197,31.5502622329944,31.0246949287637,30.3021265312589,24.675191351699,14.3485002120119,21.650949640809003,31.9597790614327,30.334106086693502,24.909839242982898,28.3200251094911,24.494252984230698,26.1278112624827,26.5726939057929,,,
Botswana,BWA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208025868.19294,1424549014.2077,1327759329.9212,1440989079.45548,837060222.252321,895170732.8608961,1323234062.57301,1465104420.2504199,1576259070.59336,1824760731.33733,1904087599.8927102,2128883454.37911,1375030835.6003802,1736813609.34295,1908067747.075,2869673005.37263,2902041783.045,3091086553.90364,2515945928.66878,1439027849.0415301,2649447945.39531,4976322646.02704,4468138153.59221,3618523507.65939,4504344691.16019,3476050070.17066,3931134898.7700205,4471243374.570371,,,
Botswana,BWA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,,,0.0255343088882065,0.0439050069169923,0.0667412466120238,0.139008479813164,0.45863118807003106,0.5432364194779989,0.488260053558346,0.442249907173095,0.42047028530389297,0.44191621332664,0.561082517681974,0.5198666750066421,0.5647977078110121,0.7364773214959051,0.5655867921872421,0.514843813249853,0.40351326304784096,0.416195370977042,0.6421148203611021,0.612388597047925,0.640323881092964,0.7426695506623,0.820180828962073,0.7416984644376801,0.7195594027269631,0.7206218772954291,0.889129432138547,0.8294715788010479,1.00542713274873,1.0937503674259998,1.33271344897702,0.941697082267979,0.8652635319204081,0.846582761720294,0.883975343179828,0.873313428255976,0.978105592687251,0.860557886669364,0.9174352431891629,0.6749433205291501,0.7582253317519321,0.995648148554775,1.28796944365521,1.4627554081638798,1.48429645067415,1.42240986817452,,,
Botswana,BWA,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,,,42195.5201256148,107309.31475722199,206506.256895715,493719.773139101,1706154.43126222,2453273.73514654,2882573.69219757,3625906.60083678,4263943.0713141,4911412.53258435,5855757.28317862,5888014.9830373,6363761.6036485005,7499674.06052838,7251405.988122701,8902513.99503991,9958740.87204315,11725208.264565598,23660231.362480998,24530228.5371171,27270749.7378278,33076387.889023304,33094078.9202602,34846342.8381984,33061377.382883098,35133189.097110495,43656525.6889802,43314977.8669144,54656639.865735605,58542758.1054619,63179522.179673,63996463.4369036,69202731.1274683,77001442.33926271,82686820.5144226,89085740.98391479,99730160.08891909,86306355.8094272,112267450.63963701,105092582.907966,111684699.860236,144632656.829285,204853572.815534,207583837.82775602,223324086.30584902,239341209.49672997,,,
Botswana,BWA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,12.6335525091839,13.025639595719198,14.278479538617699,15.3395240004125,17.1532630072561,17.2369140671871,16.2226168346749,14.9624744650954,14.0227335315487,13.3599365811182,14.043281827176198,13.165025291801902,13.600466441647,13.859216921324402,13.0074193827537,12.3710161327817,12.3373172007548,13.078501994116099,12.2322361794036,11.8516896688555,12.1132691806987,12.5671000212765,12.8668061023474,12.7585622243165,14.1790455620469,14.1299911752761,14.3630016632597,12.871452774100803,11.758302818536,11.69950250601,11.5593333126252,10.4025182236719,13.0498505259815,19.9282397359736,19.6543928789134,17.9720768266087,18.0942345222758,18.8169323649029,20.9013725691233,22.6077798152748,21.4022107443354,18.6286194571828,20.1209133787542,21.0804093590232,20.986869106708898,20.7111940436348,20.886849442957,21.571384202659,,,
Botswana,BWA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,12718446.3183154,16987586.7542225,23595229.2021184,37491710.5080596,53074467.6941356,61220763.75706011,60349776.28892379,67571032.2464966,82786954.36203371,109535087.40314399,142411381.58484,146314772.484153,141941742.81053302,156969624.730955,146558873.886611,125976165.30126499,158177130.482398,226149259.329396,301892605.651151,333890137.528697,446341903.789367,503395780.157866,547984324.031994,568230046.137468,572120727.862128,663852684.61852,659932476.0963401,627534631.566034,577336246.55925,610947626.23962,628383994.6002849,556792597.463774,618650109.204295,1354296290.85562,1571934579.11524,1634661016.0934598,1692529926.1259198,1919494546.3271198,2131157666.39249,2267360649.4387603,2619009522.6408896,2900583908.6311603,2963760346.05394,3062242035.0704,3337994654.99756,2939185267.46023,3142590932.92154,3629700061.2130103,,,
Botswana,BWA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.9859812999999993,3.5,3.3,2.9,2.5,2.9,3.3,3.7,4.2,4.3,4.1,4.4931422,4.9434738,4.4,4.7,5.1,4.5,4.8,5.0,4.650168,4.3,5.6088794,5.2,5.6088794,5.6088794,5.6088794,5.6088794,5.6088794,5.6088794,6.13903948571437,6.66919957142866,7.19935965714296,7.72951974285725,8.25967982857154,8.78983991428584,9.32,8.25999999999993,7.2,8.3400000000001,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,,,
Botswana,BWA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,4012765.93840142,4564578.438,5453259.6525,7087961.8214,7735331.125,10300000.0002,12276333.9468,16709323.0398,24795822.2652,35254723.9258,41577650.558,49936332.3776772,51592736.8903704,49834442.50399999,52956446.393999994,51934169.04,57694641.03,83000059.58399999,123400415.6,131006234.25296599,158443617.29799998,224672853.45021,221462767.24,249803523.64212003,226316796.203006,263515355.473586,257709478.65557003,273455229.145508,275397685.37808996,320580434.87420297,362548440.653027,385344209.67941403,366430881.602433,561316699.502408,703000768.900734,847706184.2644,772638222.0031941,734464070.2080001,850367834.88421,950760275.1048,1160076899.1216,1476090888.9156,1396380350.718,1377110567.3544,1507808962.284,1345334135.58,1426340632.4376,1595148287.9832,,,
Botswana,BWA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0.462500418873493,0.7963994011644859,0.9579094434415371,0.519817920788054,0.415432786135436,0.573767582601192,0.39439435943490503,0.20960062544928398,0.233720160034117,0.26498149593333603,0.257597949321133,0.227652786294277,0.219344062411383,0.149119860311094,0.1766136949592,0.217652679635444,0.16473573259169103,0.126222384806532,0.107704918030455,0.0709057025954191,0.100248180327967,0.18585911383948003,0.138686863232693,0.10184313672471801,0.272581379485612,0.20269258397471,0.20303883821482502,0.222030139303716,0.52878042906702,0.137954981032258,0.26249527592648203,0.223092327766665,0.28394732265364003,0.23054380770028401,0.17860105073531896,0.18437553786635802,0.176090688789165,0.248857957024117,,,
Botswana,BWA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,,,,,,,,,,4690166.04850018,8851103.17717808,9997255.34709627,5887462.79228662,4680817.88708325,5842773.06362401,5056542.44263415,3624346.75023631,5768232.97646171,7465155.65221385,9491802.534648199,9119005.32085359,9341642.89217081,6641374.13094171,7126315.75011952,10225718.7494373,7569062.68338522,6153844.41329986,5288344.25097897,3702693.39788344,5449652.70073967,9948069.93190455,6574683.97153563,6921122.19356784,21800729.1640166,18436025.4227353,18992199.3893339,22649049.9752578,53915811.5821176,13835666.2150113,32121804.401989598,34736767.1311547,41824732.2776927,33489906.5213271,28406779.005490802,26165264.225478303,26494230.4234083,41873981.4449385,,,
Botswana,BWA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,20.25510739,21.66939694,22.235715399999997,22.78366543,29.80392056,28.69994628,27.87379793,26.64129185,29.91902246,27.91966544,35.50032903,39.37190144,43.98722593,53.38249697,51.97179621,42.844048799999996,44.29022897,40.3060465,40.85554458,30.95270762,29.20848043,38.94648337,38.60518586,39.54010666,41.68441192,41.99655231,44.5048885,36.064143900000005,39.43583844,38.3821472,44.14292901,48.085728100000004,49.525181200000006,42.52350217,35.03850713,37.77618757,43.90872914,43.79869415,39.507222999999996,42.57011586,37.99644329,39.66899652,40.70950529,,,
Botswana,BWA,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,0.0,0.0,0.0,0.238644255104076,1.71364848756982,1.31930851232593,3.58923972615412,2.24575472084121,0.35541600604637397,1.57273120116794,1.33834082915459,0.38240238902469503,0.15844571183868802,0.31149642777951597,0.128964764522509,0.20805970365312196,0.0020535989803105,0.134263764909569,4.55967809960063,3.42412589009865,0.772190995216399,0.432992330003361,0.143508078691922,0.0303544990311879,0.189188267680097,0.283020951513042,0.135412206471713,0.126190690144979,0.0,0.0,0.7118508625926271,0.0,0.00013763622239243702,0.917228017608119,2.28130157157606,2.6658024140231,5.92782562852144,6.32358608249763,3.6011021459093797,6.37927915600093,2.84689576214973,1.7316151132347102,1.6104625898320601,1.60046913183474,1.10698281637744,0.45141186777535,0.30633659457274603,0.209986405329453,,,
Botswana,BWA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,0.0,0.0,0.0,583276.334163495,5302255.39328321,4685819.88869686,13352334.997996699,10141902.999646401,2098293.36098408,12894466.117829598,13571967.639535,4249981.85019717,1653624.20294427,3528011.55008629,1453088.43386193,2118707.41567324,26329.256886353,2321645.93488883,112533234.49858701,96465727.3607985,28453194.0760532,17344217.153948803,6111864.65930935,1351902.98732079,7633696.42437956,13296839.0520987,6221743.53283931,6152299.17220632,0.0,0.0,38697360.5222589,0.0,6524.87657571413,62333578.8094303,182455741.464175,242469655.836304,554487246.242833,645062051.730816,367177630.097579,639785359.212,348377426.99125403,269622499.130201,237217121.94176298,232491872.803179,176067364.095811,64061159.8021206,46090752.325070895,35333275.839770295,,,
Botswana,BWA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,,,,,,,,,,1.8008412480280802,1.1788017901891799,1.11635515528022,0.83131434856757,0.5443975506579449,0.7818272862543141,0.396447958415215,0.343864390358853,4.79339825963475,3.68910738603199,1.0297889445375301,0.660645116297638,0.362852141103305,0.17947435934228198,0.36580196263929704,0.500673631148486,0.300147939063404,0.25241307495151105,0.107704918030455,0.0709057025954191,0.8120990429205941,0.18585911383948003,0.138824499455085,1.01907115433284,2.55388295106167,2.8684949979978103,6.130864466736259,6.5456162218013505,4.1298825749764,6.51723413703319,3.10939103807621,1.9547074410013703,1.8944099124857,1.83101293953502,1.28558386711276,0.635787405641708,0.48242728336191104,0.45884436235357,,,
Botswana,BWA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Botswana,BWA,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Botswana,BWA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,,,,,,,,,,,,,,,,3.0181933270798202,5.446780109869961,7.27324094090992,8.76093189877148,16.4439839715275,14.6566644392777,14.7087726512971,13.040825414099801,16.059805556359102,14.9122460625001,23.129312890486002,27.034584248789603,30.9087239300421,41.1502608160117,40.1201065500468,30.730779617003797,31.723128935782498,27.4392403868421,28.0969823463905,16.773662053247097,15.0784892523964,24.583481700173603,25.733733094162503,27.7818038525462,29.984909405426503,30.4372189868287,34.1023702843968,23.014293371364698,19.5075986953268,18.7277543118703,26.170852180936,29.9914935752738,30.708248833543898,21.622129599093398,12.430727313189301,16.3739768309043,25.280109687168604,23.6777807652536,18.4268136398681,21.5832467599125,17.285249246166998,18.782147074588,19.138121090684603,,,
